,cid,name,lead,lead_flag,num_contestants,poc_flag,season,show,year,white,afam,amin,hisp,asn_paci,oth,mult,race_data_flag,year_comp_flag,num_weeks,season_num_weeks,perc_weeks,winner_flag,lead_poc_flag
556,BA_21_BRITTANY_F,Brittany F,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,3.0,10,0.3,False,False
557,BA_21_CHRISTEN_W,Christen W,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,3.0,10,0.3,False,False
558,BA_21_DOMINIQUE_A,Dominique A,Nick Viall,False,30,True,21,Bachelor,2017,,1.0,,,,,,True,True,3.0,10,0.3,False,False
559,BA_21_LACEY_M,Lacey M,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,2.0,10,0.2,False,False
560,BA_21_HAILEY_M,Hailey M,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,2.0,10,0.2,False,False
561,BA_21_ELIZABETH_W,Elizabeth W,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,2.0,10,0.2,False,False
562,BA_21_LIZ_S,Liz S,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,2.0,10,0.2,False,False
563,BA_21_ANGELA_A,Angela A,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,1.0,10,0.1,False,False
564,BA_21_OLIVIA_B,Olivia B,Nick Viall,False,30,True,21,Bachelor,2017,,,,,1.0,,,True,True,1.0,10,0.1,False,False
565,BA_21_IDA_D,Ida D,Nick Viall,False,30,True,21,Bachelor,2017,,,,1.0,,,,True,True,1.0,10,0.1,False,False
566,BA_21_BRIANA_G,Briana G,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,1.0,10,0.1,False,False
567,BA_21_LAUREN_H,Lauren H,Nick Viall,False,30,False,21,Bachelor,2017,1.0,,,,,,,True,True,1.0,10,0.1,False,False
568,BA_21_SUSANNAH_M,Susannah M,Nick Viall,False,30,True,21,Bachelor,2017,,,,,,1.0,,True,True,1.0,10,0.1,False,False
569,BA_21_MICHELLE_R,Michelle R,Nick Viall,False,30,True,21,Bachelor,2017,,1.0,,,,,,True,True,1.0,10,0.1,False,False
570,BA_22_ARIE_LUYENDYK_J_L,Arie Luyendyk Jr,Arie Luyendyk Jr,True,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,,10,,,False
571,BA_22_BECCA_K,Becca K,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,10.0,10,1.0,True,False
572,BA_22_LAUREN_B,Lauren B,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,10.0,10,1.0,False,False
573,BA_22_LAUREN_S,Lauren S,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,3.0,10,0.3,False,False
574,BA_22_LAUREN_G,Lauren G,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,1.0,,,,,,True,True,2.0,10,0.2,False,False
575,BA_22_LAUREN_J,Lauren J,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,1.0,10,0.1,False,False
576,BA_22_KENDALL_L,Kendall L,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,9.0,10,0.9,False,False
577,BA_22_TIA_B,Tia B,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,8.0,10,0.8,False,False
578,BA_22_BEKAH_M,Bekah M,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,7.0,10,0.7,False,False
579,BA_22_SEINNE_F,Seinne F,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,1.0,,,,,,True,True,7.0,10,0.7,False,False
580,BA_22_JACQUELINE_T,Jacqueline T,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,7.0,10,0.7,False,False
581,BA_22_CHELSEA_R,Chelsea R,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,6.0,10,0.6,False,False
582,BA_22_JENNA_C,Jenna C,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,6.0,10,0.6,False,False
583,BA_22_KRYSTAL_N,Krystal N,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,6.0,10,0.6,False,False
584,BA_22_ASHLEY_L,Ashley L,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,,,,,,1.0,True,True,5.0,10,0.5,False,False
585,BA_22_MAQUEL_C,Maquel C,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,5.0,10,0.5,False,False
586,BA_22_MARIKH_M,Marikh M,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,,,,1.0,,,True,True,5.0,10,0.5,False,False
587,BA_22_BRITTANY_T,Brittany T,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,1.0,,,,,,True,True,4.0,10,0.4,False,False
588,BA_22_CAROLINE_L,Caroline L,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,4.0,10,0.4,False,False
589,BA_22_BIBIANA_J,Bibiana J,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,,,1.0,,,,True,True,3.0,10,0.3,False,False
590,BA_22_ANNALIESE_P,Annaliese P,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,3.0,10,0.3,False,False
591,BA_22_JENNY_D,Jenny D,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,2.0,10,0.2,False,False
592,BA_22_VALERIE_B,Valerie B,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,2.0,10,0.2,False,False
593,BA_22_ALI_H,Ali H,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,1.0,10,0.1,False,False
594,BA_22_AMBER_W,Amber W,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,1.0,10,0.1,False,False
595,BA_22_BRI_A,Bri A,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,1.0,10,0.1,False,False
596,BA_22_BRITTANE_J,Brittane J,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,,,,,1.0,,True,True,1.0,10,0.1,False,False
597,BA_22_JESSICA_C,Jessica C,Arie Luyendyk Jr,False,29,False,22,Bachelor,2018,1.0,,,,,,,True,True,1.0,10,0.1,False,False
598,BA_22_NYSHA_N,Nysha N,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,1.0,,,,,,True,True,1.0,10,0.1,False,False
599,BA_22_OLIVIA_G,Olivia G,Arie Luyendyk Jr,False,29,True,22,Bachelor,2018,,1.0,,,,,,True,True,1.0,10,0.1,False,False
600,BE_1_TRISTA_R_L,Trista Rehn,Trista Rehn,True,25,False,1,Bachelorette,2003,1.0,,,,,,,True,False,,6,,,False
601,BE_01_RYAN_S,Ryan S,Trista Rehn,False,25,False,1,Bachelorette,2003,1.0,,,,,,,True,False,6.0,6,1.0,True,False
602,BE_01_CHARLIE_M,Charlie M,Trista Rehn,False,25,False,1,Bachelorette,2003,1.0,,,,,,,True,False,6.0,6,1.0,False,False
603,BE_01_RUSS_X,Russ X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,5.0,6,0.8333333333333334,False,False
604,BE_01_GREG_T,Greg T,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,4.0,6,0.6666666666666666,False,False
605,BE_01_BOB_G,Bob G,Trista Rehn,False,25,False,1,Bachelorette,2003,1.0,,,,,,,True,False,3.0,6,0.5,False,False
606,BE_01_JAMIE_B,Jamie B,Trista Rehn,False,25,False,1,Bachelorette,2003,1.0,,,,,,,True,False,3.0,6,0.5,False,False
607,BE_01_MIKE_X,Mike X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,3.0,6,0.5,False,False
608,BE_01_ROB_X,Rob X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,3.0,6,0.5,False,False
609,BE_01_BRIAN_C,Brian C,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,2.0,6,0.3333333333333333,False,False
610,BE_01_BRIAN_S,Brian S,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,2.0,6,0.3333333333333333,False,False
611,BE_01_BRIAN_H,Brian H,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,2.0,6,0.3333333333333333,False,False
612,BE_01_BRIAN_K,Brian K,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
613,BE_01_BROOK_X,Brook X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,2.0,6,0.3333333333333333,False,False
614,BE_01_JACK_X,Jack X,Trista Rehn,False,25,True,1,Bachelorette,2003,,1.0,,,,,,True,False,2.0,6,0.3333333333333333,False,False
615,BE_01_JEFF_X,Jeff X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,2.0,6,0.3333333333333333,False,False
616,BE_01_JOSH_X,Josh X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,2.0,6,0.3333333333333333,False,False
617,BE_01_BILLY_X,Billy X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
618,BE_01_CHRIS_X,Chris X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
619,BE_01_DUANE_X,Duane X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
620,BE_01_ERIC_X,Eric X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
621,BE_01_GREGG_H,Gregg H,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
622,BE_01_MATT_X,Matt X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
623,BE_01_PAUL_X,Paul X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
624,BE_01_PETER_X,Peter X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
625,BE_01_WAYNE_X,Wayne X,Trista Rehn,False,25,False,1,Bachelorette,2003,,,,,,,,False,False,1.0,6,0.16666666666666666,False,False
626,BE_2_MEREDITH_P_L,Meredith Phillips,Meredith Phillips,True,25,False,2,Bachelorette,2004,1.0,,,,,,,True,False,,7,,,False
627,BE_02_IAN_M,Ian M,Meredith Phillips,False,25,False,2,Bachelorette,2004,1.0,,,,,,,True,False,7.0,7,1.0,True,False
628,BE_02_MATTHEW_H,Matthew H,Meredith Phillips,False,25,False,2,Bachelorette,2004,1.0,,,,,,,True,False,7.0,7,1.0,False,False
629,BE_02_CHAD_X,Chad X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,6.0,7,0.8571428571428571,False,False
630,BE_02_LANNY_X,Lanny X,Meredith Phillips,False,25,False,2,Bachelorette,2004,1.0,,,,,,,True,False,5.0,7,0.7142857142857143,False,False
631,BE_02_BRAD_X,Brad X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,4.0,7,0.5714285714285714,False,False
632,BE_02_RYAN_M,Ryan M,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,4.0,7,0.5714285714285714,False,False
633,BE_02_RYAN_R,Ryan R,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,3.0,7,0.42857142857142855,False,False
634,BE_02_SEAN_X,Sean X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,4.0,7,0.5714285714285714,False,False
635,BE_02_RICK_X,Rick X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,3.0,7,0.42857142857142855,False,False
636,BE_02_TODD_X,Todd X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,3.0,7,0.42857142857142855,False,False
637,BE_02_DAMON_X,Damon X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,2.0,7,0.2857142857142857,False,False
638,BE_02_ELIOT_X,Eliot X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,2.0,7,0.2857142857142857,False,False
639,BE_02_HAROLD_H,Harold H,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,2.0,7,0.2857142857142857,False,False
640,BE_02_MARCUS_X,Marcus X,Meredith Phillips,False,25,True,2,Bachelorette,2004,,1.0,,,,,,True,False,2.0,7,0.2857142857142857,False,False
641,BE_02_ROBERT_X,Robert X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,2.0,7,0.2857142857142857,False,False
642,BE_02_AARON_X,Aaron X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
643,BE_02_ANDY_C,Andy C,Meredith Phillips,False,25,True,2,Bachelorette,2004,,,,,1.0,,,True,False,1.0,7,0.14285714285714285,False,False
644,BE_02_ANSELM_C,Anselm C,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
645,BE_02_BRIAN_X,Brian X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
646,BE_02_CHRIS_X,Chris X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
647,BE_02_CORY_H,Cory H,Meredith Phillips,False,25,False,2,Bachelorette,2004,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
648,BE_02_JEFF_O,Jeff O,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
649,BE_02_JUSTIN_X,Justin X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
650,BE_02_KEITH_X,Keith X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
651,BE_02_TREVER_X,Trever X,Meredith Phillips,False,25,False,2,Bachelorette,2004,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
652,BE_3_JEN_S_L,Jen Schefft,Jen Schefft,True,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,,8,,,False
653,BE_03_JERRY_F,Jerry F,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,8.0,8,1.0,True,False
654,BE_03_JOHN PAUL_M,John paul M,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,7.0,8,0.875,False,False
655,BE_03_RYAN_SH,Ryan Sh,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,6.0,8,0.75,False,False
656,BE_03_RYAN_SM,Ryan Sm,Jen Schefft,False,25,True,3,Bachelorette,2005,,1.0,,,,,,True,False,2.0,8,0.25,False,False
657,BE_03_WENDELL_J,Wendell J,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,5.0,8,0.625,False,False
658,BE_03_FABRICE_L,Fabrice L,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,4.0,8,0.5,False,False
659,BE_03_BEN_S,Ben S,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,4.0,8,0.5,False,False
660,BE_03_JOSH_C,Josh C,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,3.0,8,0.375,False,False
661,BE_03_KEITH,Keith,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,3.0,8,0.375,False,False
662,BE_03_A.W.,A.w.,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,2.0,8,0.25,False,False
663,BE_03_MARK,Mark,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,2.0,8,0.25,False,False
664,BE_03_ANDREW,Andrew,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
665,BE_03_KEVIN,Kevin,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
666,BE_03_JASON_I,Jason I,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,2.0,8,0.25,False,False
667,BE_03_MATT_M,Matt M,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,2.0,8,0.25,False,False
668,BE_03_MATT_L,Matt L,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
669,BE_03_MICHAEL_F,Michael F,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,2.0,8,0.25,False,False
670,BE_03_STU_L,Stu L,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,2.0,8,0.25,False,False
671,BE_03_ANDY_L,Andy L,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
672,BE_03_CHRIS_M,Chris M,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
673,BE_03_CHRIS_C,Chris C,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
674,BE_03_COLLIN_E,Collin E,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
675,BE_03_DAVID_V,David V,Jen Schefft,False,25,False,3,Bachelorette,2005,,,,,,,,False,False,1.0,8,0.125,False,False
676,BE_03_ERIC_H,Eric H,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
677,BE_03_ERIC_T,Eric T,Jen Schefft,False,25,False,3,Bachelorette,2005,1.0,,,,,,,True,False,1.0,8,0.125,False,False
678,BE_4_DEANNA_P_L,DeAnna Pappas,DeAnna Pappas,True,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,,8,,,False
679,BE_04_JESSE_C,Jesse C,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,8.0,8,1.0,True,False
680,BE_04_JASON_M,Jason M,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,8.0,8,1.0,False,False
681,BE_04_JEREMY_A,Jeremy A,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,7.0,8,0.875,False,False
682,BE_04_GRAHAM_B,Graham B,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,6.0,8,0.75,False,False
683,BE_04_SEAN_R,Sean R,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,5.0,8,0.625,False,False
684,BE_04_BLAINE_T,Blaine T,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,5.0,8,0.625,False,False
685,BE_04_BRIAN_T,Brian T,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,4.0,8,0.5,False,False
686,BE_04_BRIAN_W,Brian W,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
687,BE_04_FREDERICK_G,Frederick G,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,4.0,8,0.5,False,False
688,BE_04_ROBERT_F,Robert F,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,4.0,8,0.5,False,False
689,BE_04_PAUL_B,Paul B,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,3.0,8,0.375,False,False
690,BE_04_RONALD_M,Ronald M,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,3.0,8,0.375,False,False
691,BE_04_RICHARD_M,Richard M,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,3.0,8,0.375,False,False
692,BE_04_CHRISTOPHER_B,Christopher B,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,2.0,8,0.25,False,False
693,BE_04_ERIC_P,Eric P,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,2.0,8,0.25,False,False
694,BE_04_RYAN_H,Ryan H,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,2.0,8,0.25,False,False
695,BE_04_CHANDLER_F,Chandler F,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
696,BE_04_DONATO_C,Donato C,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
697,BE_04_GREGORY_M,Gregory M,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
698,BE_04_JEFFREY_H,Jeffrey H,DeAnna Pappas,False,25,True,4,Bachelorette,2008,,1.0,,,,,,True,False,1.0,8,0.125,False,False
699,BE_04_JONATHAN_K,Jonathan K,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
700,BE_04_LUKE_H,Luke H,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
701,BE_04_PATRICK_C,Patrick C,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
702,BE_04_PATRICK_D,Patrick D,DeAnna Pappas,False,25,False,4,Bachelorette,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
703,BE_04_SPERO_S,Spero S,DeAnna Pappas,False,25,False,4,Bachelorette,2008,,,,,,,,False,False,1.0,8,0.125,False,False
704,BE_5_JILLIAN_H_L,Jillian Harris,Jillian Harris,True,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,,10,,,False
705,BE_05_ED_S,Ed S,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,10.0,10,1.0,True,False
706,BE_05_KIPTYN_L,Kiptyn L,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,10.0,10,1.0,False,False
707,BE_05_REID_R,Reid R,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,9.0,10,0.9,False,False
708,BE_05_WES_H,Wes H,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,8.0,10,0.8,False,False
709,BE_05_JESSE_K,Jesse K,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,7.0,10,0.7,False,False
710,BE_05_MICHAEL_S,Michael S,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,7.0,10,0.7,False,False
711,BE_05_JAKE_P,Jake P,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,6.0,10,0.6,False,False
712,BE_05_TANNER_P,Tanner P,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,6.0,10,0.6,False,False
713,BE_05_TANNER_F,Tanner F,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,3.0,10,0.3,False,False
714,BE_05_ROBBY_D,Robby D,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,6.0,10,0.6,False,False
715,BE_05_MARK_H,Mark H,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,5.0,10,0.5,False,False
716,BE_05_DAVID_G,David G,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,4.0,10,0.4,False,False
717,BE_05_JUAN_B,Juan B,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,4.0,10,0.4,False,False
718,BE_05_MIKE_S,Mike S,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,4.0,10,0.4,False,False
719,BE_05_BRAD_S,Brad S,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,3.0,10,0.3,False,False
720,BE_05_SASHA_P,Sasha P,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,3.0,10,0.3,False,False
721,BE_05_BRIAN_D,Brian D,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,2.0,10,0.2,False,False
722,BE_05_BRIAN_V,Brian V,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,1.0,10,0.1,False,False
723,BE_05_JULIEN_H,Julien H,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,2.0,10,0.2,False,False
724,BE_05_MATHUE_J,Mathue J,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,2.0,10,0.2,False,False
725,BE_05_SIMON_A,Simon A,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,2.0,10,0.2,False,False
726,BE_05_ADAM_D,Adam D,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,1.0,10,0.1,False,False
727,BE_05_BRYCE_H,Bryce H,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,1.0,10,0.1,False,False
728,BE_05_CALEB_K,Caleb K,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,1.0,10,0.1,False,False
729,BE_05_GREG_B,Greg B,Jillian Harris,False,30,True,5,Bachelorette,2009,,,,1.0,,,,True,True,1.0,10,0.1,False,False
730,BE_05_JOHN_H,John H,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,1.0,10,0.1,False,False
731,BE_05_JOHN_P,John P,Jillian Harris,False,30,False,5,Bachelorette,2009,1.0,,,,,,,True,True,1.0,10,0.1,False,False
